UnitID,Institution Name,Long-term investments (F1011_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1011_F2_RV),Intangible Assets  net of accumulated amortization (F1011_F2_RV),Total assets (F1011_F2_RV),Total liabilities (F1011_F2_RV),Debt related to Property  Plant  and Equipment (F1011_F2_RV),Total unrestricted net assets (F1011_F2_RV),Total restricted net assets (F1011_F2_RV),Permanently restricted net assets included in total restricted net assets (F1011_F2_RV),Temporarily restricted net assets (F1011_F2_RV),Total net assets (F1011_F2_RV),Total revenues and investment return (F1011_F2_RV),Total expenses (F1011_F2_RV),Other specific changes in net assets (F1011_F2_RV),Total change in net assets (F1011_F2_RV),Net assets  beginning of the year (F1011_F2_RV),Adjustments to beginning of year net assets (F1011_F2_RV),Net assets  end of the year (F1011_F2_RV),Investment return - Total (F1011_F2_RV)
235316,Gonzaga University,153365385,220873131,0,479373158,195240455,136764482,128496665,155636038,75230767,80405271,284132703,210322902,173461854,0,36861048,247271655,0,284132703,26964532
202912,Good Samaritan College of Nursing and Health Science,,,,,,,,,,,,,,,,,,,0
129154,Goodwin College,3418364,74349941,0,112349897,49234753,22568637,62542327,572817,247685,325132,63115144,50517495,33973445,10896865,27440915,35674228,1,63115144,434713
165936,Gordon College,29341650,73311086,0,115869401,52328771,39463731,32059577,31481053,18129220,13351833,63540630,58848970,52339609,722308,7231669,56308961,0,63540630,4511165
165945,Gordon-Conwell Theological Seminary,42748221,34031192,0,88607349,7680059,1521995,26469943,54457347,43801226,10656121,80927290,28213778,21929452,0,6284326,74642964,0,80927290,7539525
150668,Goshen College,100388607,55867956,0,177693370,42083326,30525000,45388018,90222026,70915807,19306219,135610044,45170568,28018360,599827,17752035,117858009,0,135610044,23098236
162654,Goucher College,206918000,132260000,0,357233000,102875000,78934000,92593000,161765000,77015000,84750000,254358000,97178000,65045000,1295000,33428000,220930000,0,254358000,39361000
170000,Grace Bible College,1787089,3188712,0,6202694,1989948,1034387,2039321,2173425,1009165,1164260,4212746,4665158,4219935,0,445223,3767523,0,4212746,130227
150677,Grace College and Theological Seminary,4869798,30471294,0,45422748,18177247,11637127,15484620,11760881,7979205,3781676,27245501,26010988,23555039,-68002,2387947,24857554,0,27245501,532037
461528,Grace College of Divinity,28375,123848,0,222959,16789,0,171175,34995,0,34995,206170,386612,375109,0,11503,194667,0,206170,0
481058,Grace Mission University,,,,,,,,,,,,,,,,,,,
481401,Grace School of Theology,,,,,,,,,,,,,,,,,,,
181093,Grace University,3562516,12001296,0,16361041,3961966,2900000,9965448,2433627,1680033,753594,12399075,7549297,7516931,0,32366,12366709,0,12399075,364329
153366,Graceland University-Lamoni,43978015,36207425,380213,104462043,45592524,23845000,15637329,43232190,24093212,19138978,58869519,42929912,35868405,1806536,8868043,50001476,0,58869519,4630723
115214,Graduate Theological Union,28072943,13962429,0,44772918,1772584,919358,14690548,28309786,19001161,9308625,43000334,10513056,7708937,0,2804119,40196215,0,43000334,4395696
153375,Grand View University,18338221,60909428,0,91692677,51310718,44460187,11046969,29334990,8225662,21109328,40381959,33983839,29638082,0,4345757,36036202,0,40381959,2468043
212771,Gratz College,3627453,2439889,0,6342244,1221419,8489,948887,4171938,2791012,1380926,5120825,5284866,5053751,-55992,175123,4945702,0,5120825,0
170091,Great Lakes Christian College,922123,4756854,0,5921027,2699160,2120191,2606371,615496,442503,172993,3221867,3904311,3760287,0,144024,3077843,0,3221867,138523
230898,Green Mountain College,3668998,21479308,0,31435274,22000810,17242202,4776714,4657750,3068309,1589441,9434464,20598385,20182066,974064,1390383,8044081,0,9434464,71842
198598,Greensboro College,16509062,22411984,194930,45494158,24186436,12986648,-2478129,23785851,19621198,4164653,21307722,20072881,21156346,202924,-880541,22188263,0,21307722,1460545
145372,Greenville College,14181966,27177167,0,55067808,13513615,7430000,23497027,18057166,13804024,4253142,41554193,29373653,23352136,-975116,5046401,36507792,0,41554193,2563762
153384,Grinnell College,1551174000,259786000,0,1824684000,166397000,124253000,1187452000,470835000,96294000,374541000,1658287000,335864000,97646000,1072000,239290000,1418997000,0,1658287000,288171000
198613,Guilford College,59704544,62245217,508377,148115717,40389865,28900000,36836640,70889212,59322851,11566361,107725852,71616030,58089277,110388,13637141,94088711,0,107725852,13471841
173647,Gustavus Adolphus College,143532992,118284597,530191,300913908,93305233,56815639,54302082,153306593,85183852,68122741,207608675,95552325,78165927,2158451,19544849,188063826,0,207608675,17923244
212832,Gwynedd Mercy University,25370000,40824000,0,83201000,43793000,37318000,22059000,17349000,10377000,6972000,39408000,39325000,36919000,0,2406000,37002000,0,39408000,2837000
225201,Hallmark College,,,,,,,,,,,,,,,,,,,
191515,Hamilton College,721287000,223234000,0,1057274000,185409000,137446000,184024000,687841000,209241000,478600000,871865000,260707000,117809000,0,142898000,728967000,0,871865000,128534000
173665,Hamline University,79905026,82989087,0,228834125,89939810,60180732,53500121,85394194,60593912,24800282,138894315,100036920,87667446,459043,12828517,126065798,0,138894315,12525723
232256,Hampden-Sydney College,140805416,91973754,0,246942768,33507729,23303172,65607851,147827188,74395803,73431385,213435039,63104295,44035804,-387488,18681003,194754036,0,213435039,21521646
166018,Hampshire College,34618186,42072638,0,85260772,32710598,25010486,24814195,27735979,22118895,5617084,52550174,55123875,50584164,48650,4588361,47961813,0,52550174,5683181
232265,Hampton University,256083304,355287662,0,694045076,278971869,0,355217105,59856102,49744534,10111568,415073207,184011820,140182913,-5651701,38177206,376896001,0,415073207,42543881
177542,Hannibal-LaGrange University,4010506,16595196,7727456,24322652,8480500,6975000,8874952,6967200,5275740,1691460,15842152,17881929,17705247,0,176682,15665470,0,15842152,319948
150756,Hanover College,152394306,53843343,0,213732199,20367595,16065653,74030805,119333799,86267655,33066144,193364604,50429403,32321677,0,18107726,175256878,0,193364604,26162325
225247,Hardin-Simmons University,109568990,51635934,0,174336910,27687058,16571655,36011608,110638244,78969679,31668565,146649852,60842134,40313259,0,20528875,126120977,0,146649852,22320402
107044,Harding University,116238123,169200962,0,313544069,74137614,46859171,135397665,104008790,13807413,90201377,239406455,115966056,102472646,0,13493410,225913045,0,239406455,17138209
446640,Harrisburg University of Science and Technology,0,66642012,0,91561270,79816398,59457576,8934389,2810483,0,2810483,11744872,12597973,16553242,0,-3955269,15700141,0,11744872,10262
129491,Hartford Seminary,38519887,2161047,0,42573725,453340,0,6617177,35503208,15385909,20117299,42120385,9917281,4389489,0,5527792,36592593,0,42120385,7324425
191533,Hartwick College,61103872,37951628,0,127255047,31994796,19762944,30232908,65027343,51054071,13973272,95260251,62766875,45937175,0,16829700,78430551,0,95260251,13437135
166027,Harvard University,53880082000,5647077000,0,61215298000,23352021000,4990438000,9591344000,28271933000,5748169000,22523764000,37863277000,9150248000,3907568000,53325000,5296005000,32332268000,235004000,37863277000,6437132000
115409,Harvey Mudd College,303618646,53937716,0,377107852,33008341,18156397,111676216,232423295,104824280,127599015,344099511,85656124,49949527,1111333,36817930,307281581,0,344099511,40939299
181127,Hastings College,63049580,45300447,0,114110811,16005306,10335000,38621052,59484453,42177549,17306904,98105505,35002127,24828772,0,10173355,87932150,0,98105505,10375920
212911,Haverford College,419935174,122155911,0,598489137,150953856,123649549,155853039,291682242,170431437,121250805,447535281,134641265,83123793,0,51517472,396017808,1,447535281,60059666
449579,Hawaii College of Oriental Medicine,0,7978,0,186408,115455,0,70953,0,0,0,70953,517730,479874,0,37856,33097,0,70953,118
141644,Hawaii Pacific University,79027167,23912185,0,126896462,15754965,760405,99115057,12026440,4487767,7538673,111141497,106869249,96390646,-25301,10453302,100688195,0,111141497,11145055
173683,Hazelden Graduate School of Addiction Studies,,,,,,,,,,,,,,,,,,,1150
166045,Hebrew College,2930353,19199513,0,26187591,30846285,28800000,-13622032,8963338,7354045,1609293,-4658694,9847502,10847394,258087,-741805,-3916889,0,-4658694,152825
145497,Hebrew Theological College,950913,4184221,0,7362818,7059270,0,173048,130500,130500,0,303548,8400861,7658557,0,742304,-173138,-265618,303548,422169
203067,Hebrew Union College-Jewish Institute of Religion,147744789,45443268,0,239584754,46753072,11500000,44053767,148777915,104582258,44195657,192831682,81639738,37227567,0,44412171,148419511,0,192831682,24729520
203085,Heidelberg University,39291524,49265723,0,102245525,22937814,15601459,36335448,42972263,29750563,13221700,79307711,37018701,28145847,0,8872854,70434857,0,79307711,7110347
191597,Helene Fuld College of Nursing,534357,289128,0,4745357,724312,0,3267366,753679,494620,259059,4021045,5786620,4861517,-46052,879051,3141994,0,4021045,72514
166054,Hellenic College-Holy Cross Greek Orthodox School of Theology,25875702,12778778,0,42358004,7924828,0,4618453,29814723,19062812,10751911,34433176,13124042,10533368,-215154,2375520,32057656,0,34433176,5160670
107080,Hendrix College,174662781,115217911,0,305268576,89718806,63019900,88176642,127373128,60537248,66835880,215549770,71883994,51454976,139439,20568457,194981313,0,215549770,31132891
198677,Heritage Bible College,0,722841,292235,1015076,313877,295651,556905,144294,64590,79704,701199,843136,805036,0,38100,666907,-3808,701199,0
101453,Heritage Christian University,8447546,3285727,0,12536332,3054775,1952963,1567696,7913861,4430189,3483672,9481557,4122410,2666050,0,1456360,8025197,0,9481557,1344264
235422,Heritage University,12462506,17645083,0,37070827,5457855,2544172,25713222,5899750,3026745,2873005,31612972,24077004,19739703,0,4337301,27275671,0,31612972,1705228
198695,High Point University,42312175,322838063,0,396965184,188760682,164345634,163134489,45070013,38066708,7003305,208204502,137007616,95415532,-505000,41087084,167117418,0,208204502,5355799
191621,Hilbert College,6759693,27374135,0,38462440,15106680,13013627,16562331,6793429,3420487,3372942,23355760,17431305,14600327,0,2830978,20524782,0,23355760,1235854
207157,Hillsdale Free Will Baptist College,518259,6090409,19996,6908961,4572951,3888491,1582489,753521,652779,100742,2336010,4284596,4011407,0,273189,2062821,0,2336010,765923
203128,Hiram College,57414596,65173649,0,132545865,45777925,31660203,20315441,66452499,43268916,23183583,86767940,41824524,34166965,0,7657559,79110381,0,86767940,9539208
220312,Hiwassee College,3990416,5157979,0,10608589,2680677,0,-1899234,9827146,9493133,334013,7927912,4272186,4375564,-600000,-703378,8631290,0,7927912,261172
191630,Hobart William Smith Colleges,182870130,138482264,0,371807706,83166811,61454303,108302186,180338709,118354067,61984642,288640895,109007739,90072926,0,18934813,269706082,0,288640895,20680608
134510,Hobe Sound Bible College,588827,2734911,0,4188619,1174574,0,848655,2165390,1327194,838196,3014045,3550244,3370269,0,179975,2834070,0,3014045,52350
367884,Hodges University,4747827,34044068,0,68088292,23658136,15931410,31088956,13341200,4842635,8498565,44430156,41215757,29496180,0,11719577,32710579,0,44430156,1281208
191649,Hofstra University,295559341,262531982,0,792729810,354947059,136050836,266941862,170840889,98646715,72194174,437782751,389987815,339558597,-416728,50012490,387770261,0,437782751,37133161
232308,Hollins University,153923381,41372872,0,222959116,4928261,0,52289877,165740978,101641348,64099630,218030855,54177442,32867810,0,21309632,196721223,0,218030855,22888198
129534,Holy Apostles College and Seminary,1831252,7191518,0,10079391,813331,787750,9030274,235786,0,235786,9266060,3669558,2848780,0,820778,8445282,0,9266060,234004
150774,Holy Cross College,0,18518945,0,21298965,10406916,8417808,8665522,2226527,0,2226527,10892049,9233169,9610577,0,-377408,11269457,0,10892049,181489
212984,Holy Family University,15245889,74120070,0,104095230,56502959,48331467,43276297,4315974,3577333,738641,47592271,45700999,44044428,0,1656571,45935700,0,47592271,1779405
115728,Holy Names University,10538727,15832240,297137,31126901,9553541,4100777,13013438,8559922,6805161,1754761,21573360,24156880,22489712,0,1667168,19906192,0,21573360,1665272
162760,Hood College,67508318,49501556,0,130392333,28034442,8808803,38018616,64339275,40235961,24103314,102357891,50860233,39732977,0,11127256,91230635,0,102357891,9228822
443076,Hood Theological Seminary,3648129,1748391,0,10519663,50594,0,4790639,5678430,3653629,2024801,10469069,3845781,2584845,0,1260936,9208133,0,10469069,325393
170301,Hope College,157358906,150958284,0,392694322,98681914,62440000,124400006,169612402,114522968,55089434,294012408,123350535,94295866,0,29054669,264957739,0,294012408,23461862
120537,Hope International University,1153985,12676991,0,19267718,9184122,66558,3020422,7063174,4751649,2311525,10083596,16623365,17053192,0,-429827,10513423,0,10083596,215316
457226,Horizon University,0,23822,0,57629,38089,33382,14732,4808,0,4808,19540,142178,102167,0,40011,-20471,0,19540,0
191676,Houghton College,45590763,29980155,0,89895931,30671482,19978763,14265002,44959447,33587455,11371992,59224449,40344489,34415019,608512,6537982,52686467,0,59224449,7743960
225399,Houston Baptist University,79574324,106357397,22268761,208200482,70710270,59783284,72621060,64869152,41945324,22923828,137490212,64683599,48220365,0,16463234,121026978,0,137490212,8992684
246345,Houston Graduate School of Theology,16832,46432,0,363072,364085,0,-62825,61812,33744,28068,-1013,1286925,1339019,0,-52094,64696,-13615,-1013,0
225548,Howard Payne University,39802927,34016765,126259,89395492,14812483,10401300,28481014,46101995,25927958,20174037,74583009,27091473,20878893,0,6212580,68370429,0,74583009,9067515
131520,Howard University,505304000,604352000,0,1458591000,850688000,348232000,284160000,323743000,114698000,209045000,607903000,958319000,824337000,0,133982000,473921000,0,607903000,92745000
164368,Hult International Business School,,,,,,,,,,,,,,,,,,,
115773,Humphreys College-Stockton and Modesto Campuses,692485,13725794,35089,22174288,7895749,6929991,14278539,0,0,0,14278539,13396119,9639760,0,3756359,10522180,0,14278539,24150
101435,Huntingdon College,42599407,24417612,0,73738415,27020975,23238032,2502530,44214910,41582358,2632552,46717440,21354398,17786238,0,3568160,43149280,0,46717440,5216787
150941,Huntington University,22755315,50216048,0,76168949,14944037,8425000,41668207,19556705,15330770,4225935,61224912,27031726,25115578,0,1916148,59308764,0,61224912,3634755
449348,Huntsville Bible College,0,68327,0,390546,174347,161717,216199,0,0,0,216199,384839,321518,0,63321,152877,1,216199,0
161165,Husson University,8289479,49186620,0,63235376,13919482,0,33822088,15493806,7095341,8398465,49315894,45890609,40456135,0,5434474,43881420,0,49315894,1684769
225575,Huston-Tillotson University,9134585,11223844,0,26162014,8306248,6254684,6861549,10994217,8266370,2727847,17855766,20134422,17522601,-1,2611820,15243946,0,17855766,1529070
193405,Icahn School of Medicine at Mount Sinai,632838000,673127000,0,1914001000,977261000,672440000,343628000,593112000,252892000,340220000,936740000,1400002000,1329057000,0,70945000,865795000,0,936740000,74822000
127273,Iliff School of Theology,26107520,6068237,0,34185296,1279624,0,14343927,18561745,4748948,13812797,32905672,9569135,7035117,0,2534018,30371654,0,32905672,4203743
145691,Illinois College,130761811,68578762,240478,207112295,32220453,18420000,82157192,92734650,45853755,46880895,174891842,42328906,26891256,0,15437650,159454192,0,174891842,23773021
145628,Illinois College of Optometry,36383741,32670146,0,93664727,60259164,0,31486217,1919346,753344,1166002,33405563,37122713,30229755,310860,7203818,26201745,0,33405563,5299601
145725,Illinois Institute of Technology,189793000,277900000,0,573790000,300295000,204505000,50539000,222956000,191521000,31435000,273495000,285918000,253352000,-822000,31744000,241751000,0,273495000,30387000
145646,Illinois Wesleyan University,190276830,123104381,0,347911269,121238385,77491453,131815616,94857268,66946035,27911233,226672884,97485064,72246430,-1576000,23662634,203010250,0,226672884,30388730
213011,Immaculata University,18698118,59371564,0,90976263,53240738,44485026,22859277,14876248,6447630,8428618,37735525,57236554,52625983,0,4610571,33124954,0,37735525,2054688
