UnitID,Institution Name,Long-term investments (F1112_F2_RV),Property  Plant  and Equipment  net of accumulated depreciation (F1112_F2_RV),Intangible Assets  net of accumulated amortization (F1112_F2_RV),Total assets (F1112_F2_RV),Total liabilities (F1112_F2_RV),Debt related to Property  Plant  and Equipment (F1112_F2_RV),Total unrestricted net assets (F1112_F2_RV),Total restricted net assets (F1112_F2_RV),Permanently restricted net assets included in total restricted net assets (F1112_F2_RV),Temporarily restricted net assets (F1112_F2_RV),Total net assets (F1112_F2_RV),Total revenues and investment return (F1112_F2_RV),Total expenses (F1112_F2_RV),Other specific changes in net assets (F1112_F2_RV),Total change in net assets (F1112_F2_RV),Net assets  beginning of the year (F1112_F2_RV),Adjustments to beginning of year net assets (F1112_F2_RV),Net assets  end of the year (F1112_F2_RV),Investment return - Total (F1112_F2_RV)
213385,Lafayette College,695889241,255744187,0,1006873292,281682757,167309008,223608141,501582394,265262098,236320296,725190535,126264937,136410626,-15684578,-25830267,751020802,0,725190535,5534551
140234,LaGrange College,49002368,70083336,0,127993764,33826072,28654502,28930788,65236904,57136597,8100307,94167692,23556759,28053064,0,-4496305,98663997,0,94167692,-3202689
117168,Laguna College of Art and Design,1351592,3618544,0,6341783,1774837,1154495,3082148,1484798,1351592,133206,4566946,9145065,8859919,0,285146,4281800,0,4566946,13550
203580,Lake Erie College,27420735,35923120,400648,73693041,30183773,26155819,8693474,34815794,28077216,6738578,43509268,24093298,24012294,0,81004,43428264,0,43509268,-552117
407629,Lake Erie College of Osteopathic Medicine,89142962,132901083,0,280161604,28143765,0,251083541,934298,0,934298,252017839,88223032,50284341,-5732002,32206689,219811150,0,252017839,2087048
146481,Lake Forest College,67236537,63964638,883086,152756128,40993964,26028321,35936717,75825447,58654688,17170759,111762164,46506351,48533546,-179467,-2206662,113968826,0,111762164,-828079
146490,Lake Forest Graduate School of Management,5615009,9579084,0,19251497,1834017,0,16573077,844403,200000,644403,17417480,12274441,12328197,227,-53529,17471009,0,17417480,161323
238980,Lakeland College,18209567,27899696,0,53596990,23431098,0,17081068,13084824,9414820,3670004,30165892,33808922,34683658,0,-874736,31040628,0,30165892,236233
146533,Lakeview College of Nursing,6273510,2857397,0,13901616,1808130,0,8424293,3669193,2037305,1631888,12093486,3885977,3613296,-6284,266397,11827089,0,12093486,-110633
213400,Lancaster Bible College,17820910,40227857,0,62057738,19727966,15023387,33644505,8685267,4913977,3771290,42329772,17471219,17609036,-2,-137819,42467591,0,42329772,-119874
213446,Lancaster Theological Seminary,14221000,6102027,0,21526912,1060823,0,5775408,14690681,13691096,999585,20466089,2925958,3773913,-198237,-1046192,21512281,0,20466089,569122
